timestamp,been_here,id,lat,lng,focal_lat,focal_lng,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
1406540390674,4,521e4da811d244779c6720eb,43.77406350583532,11.263164723140127,43.77400727950002,11.258153915649999,0,0,0,1,0,0,0,0,0,0
1406540390674,42,4db095b20437a93f7f7677a1,43.7740626023812,11.247992837622423,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,15,4d6394896973a35ddccfa8ea,43.774062,11.261976,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,0,0,1
1406540390674,2,4e940d0b61afe52cf38475e5,43.77406172362148,11.229115639715536,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,1,0,0
1406540390674,357,4c8bd3c58018a1cd96d7e6d2,43.77406115992884,11.245269782819271,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,1160,52ad90c611d26d7b07a8afb3,43.77406066205337,11.255852480927922,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,0,1,0
1406540390674,2,50c99288e4b0b6cf7ac58c57,43.77406,11.202982,43.77400727950002,11.20064735515,0,0,0,1,0,0,0,0,0,0
1406540390674,68,4cbb53ef558576b038eb490e,43.7740549196523,11.243465523555061,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,11,4f26cca6e4b063d402dadfe2,43.77405324850531,11.207449436187744,43.77400727950002,11.212148667249998,0,0,0,0,0,0,1,0,0,0
1406540390674,12,4eb81310d3e3644ca7533ced,43.774052,11.271087,43.77400727950002,11.26965522775,0,0,0,0,0,0,0,0,0,1
1406540390674,2,5141e5f6e4b0d19f9caf076e,43.774047,11.220014,43.77400727950002,11.22364997935,0,0,0,0,0,0,0,1,0,0
1406540390674,86,4d3ac4d5039eb60c978cee9c,43.774047,11.255516,43.77400727950002,11.258153915649999,0,0,0,0,0,0,0,0,0,1
1406540390674,4,51d9e952498ec748373ff930,43.77404677538165,11.261459776648966,43.77400727950002,11.258153915649999,0,0,0,0,0,1,0,0,0,0
1406540390674,160,4c1a7b68eac020a1915743c2,43.77404307903115,11.24705193623062,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
1406540390674,2,4f4b73b1e4b0c132f3f4ebe6,43.77404,11.274621,43.77400727950002,11.26965522775,0,0,0,0,0,0,1,0,0,0
1406540390674,211,4e25b3bbd4c0d18a28a8bf1f,43.77403870407367,11.221667582237593,43.77400727950002,11.22364997935,0,0,0,1,0,0,0,0,0,0
1406540390674,887,4c24a88db7b8a593c2c43ce8,43.77403775448485,11.193480491638184,43.77400727950002,11.189146043049998,0,0,0,0,0,0,1,0,0,0
1406540390674,53,4d08b24f143cb60c07947ca6,43.77403371184752,11.247550059382611,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
1406540390674,180,4c2cce3d77cfe21ef796b6f1,43.774030007473115,11.251282095909119,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,1,0
1406540390674,4,51f7ac2d498e64ea9b8695f9,43.774025,11.262672,43.77400727950002,11.258153915649999,0,0,0,1,0,0,0,0,0,0
1406540390674,2,4e71c5b7c65bae378442cc06,43.77402114868164,11.207515716552734,43.77400727950002,11.212148667249998,0,0,0,0,0,0,1,0,0,0
1406540390674,1,5397620b498e75c4afb11a4c,43.774016228367124,11.24357621336006,43.77400727950002,11.24665260355,0,0,1,0,0,0,0,0,0,0
1406540390674,37,4e9a8fa10aaf5f690e65f5ac,43.774015013624044,11.281312040854342,43.77400727950002,11.281156539849999,0,0,0,0,0,0,0,1,0,0
1406540390674,242,4b7ef7a6f964a520060d30e3,43.774009,11.245558,43.77400727950002,11.24665260355,0,0,0,1,0,0,0,0,0,0
