Timestamps(ms),Latitude,Longitude,normalized_density(Arts & Entertainment),normalized_density(College & University),normalized_density(Event),normalized_density(Food),normalized_density(Nightlife Spot),normalized_density(Outdoors & Recreation),normalized_density(Professional & Other Places),normalized_density(Residence),normalized_density(Shop & Service),normalized_density(Travel & Transport)
1393535343884,0.03969469795078984,0.40387975312143515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.03942264812307787,0.41238523240382585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.039148912529418954,0.42089060707485176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.038873491224298604,0.42939587648990024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.03859638426250138,0.43790104000441166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.03831759169913583,0.4464060969738804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.0380371135896677,0.454911046753848,0.0,0.0,0.18040118909594646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05457896709339097,0.25946745495751733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.054335507343394665,0.2679759778338341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.054090360427142874,0.2764844070098518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05384352639340589,0.2849927418397739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.053595005291327845,0.29350098167784644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05334479717036853,0.30200912587836237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05309290208033664,0.3105171737956605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07707368554392909
1393535343884,0.052839320071356506,0.31902512478413037,0.0,0.06653633080313417,0.18110760673582046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.052584051193909694,0.32753297819819677,0.0,0.0,0.09055380336791023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05232709549880172,0.33604073339234325,0.0,0.06653633080313417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.052068453037170385,0.3445483897210958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.051808123860485784,0.3530559465390275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05154610802055857,0.36156340320075847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05128240556954001,0.3700707590609594,0.0,0.0,0.0,0.0,0.0,0.0,0.07276148614291517,0.0,0.0,0.0
1393535343884,0.05101701655989701,0.3785780134743481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05074994104446201,0.38708516579569174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.050481179076358185,0.39559221537980704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.05021073070908251,0.40409916158155645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04993859599644764,0.41260600375585665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
